lang,QID,url,lang_href,policy_name_en,category,policy_type
vi,Q4656487,https://vi.wikipedia.org/wiki/Wikipedia:Th%C3%A1i_%C4%91%E1%BB%99_trung_l%E1%BA%ADp,vi,Wikipedia:Neutral point of view,Content,Policy
yi,Q4656487,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%A0%D7%99%D7%99%D7%98%D7%A8%D7%90%D7%9C,yi,Wikipedia:Neutral point of view,Content,Policy
zh-min-nan,Q4656487,https://zh-min-nan.wikipedia.org/wiki/Wikipedia:Tiong-li%CC%8Dp_%C3%AA_koan-ti%C3%A1m,nan,Wikipedia:Neutral point of view,Content,Policy
zh-yue,Q4656487,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E4%B8%AD%E7%AB%8B%E5%98%85%E8%A7%80%E9%BB%9E,yue,Wikipedia:Neutral point of view,Content,Policy
zh,Q4656487,https://zh.wikipedia.org/wiki/Wikipedia:%E4%B8%AD%E7%AB%8B%E7%9A%84%E8%A7%82%E7%82%B9,zh,Wikipedia:Neutral point of view,Content,Policy
af,Q5009984,https://af.wikipedia.org/wiki/Wikipedia:Verwyderingsbeleid,af,Project:Deletion policy,Deletion,Policy
ar,Q5009984,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D8%B0%D9%81,ar,Project:Deletion policy,Deletion,Policy
arz,Q5009984,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D8%B3%D8%AD,arz,Project:Deletion policy,Deletion,Policy
ast,Q5009984,https://ast.wikipedia.org/wiki/Wikipedia:P%C3%A1xines_pa_borrar,ast,Project:Deletion policy,Deletion,Policy
as,Q5009984,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A7%8B%E0%A6%AA%E0%A6%A8_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,as,Project:Deletion policy,Deletion,Policy
azb,Q5009984,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D9%84%D9%85%D9%87_%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA%DB%8C,azb,Project:Deletion policy,Deletion,Policy
az,Q5009984,https://az.wikipedia.org/wiki/Vikipediya:S%C9%99hif%C9%99_silm%C9%99,az,Project:Deletion policy,Deletion,Policy
ba,Q5009984,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%B8%D1%82%D1%82%D3%99%D1%80%D2%99%D0%B5_%D1%8E%D0%B9%D1%8B%D1%83,ba,Project:Deletion policy,Deletion,Policy
be-tarask,Q5009984,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%92%D1%8B%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BD%D0%B5_%D0%B0%D1%80%D1%82%D1%8B%D0%BA%D1%83%D0%BB%D0%B0%D1%9E,be-tarask,Project:Deletion policy,Deletion,Policy
be,Q5009984,https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%8B%D1%8F:%D0%92%D1%8B%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BD%D0%B5_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%B0%D0%BA,be,Project:Deletion policy,Deletion,Policy
bg,Q5009984,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%B7%D1%82%D1%80%D0%B8%D0%B2%D0%B0%D0%BD%D0%B5_%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B8_%D0%B8_%D1%84%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B5,bg,Project:Deletion policy,Deletion,Policy
bh,Q5009984,https://bh.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B9%E0%A4%9F%E0%A4%BE%E0%A4%B5%E0%A5%87_%E0%A4%95%E0%A5%87_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,bh,Project:Deletion policy,Deletion,Policy
bn,Q5009984,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%85%E0%A6%AA%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%A3_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bn,Project:Deletion policy,Deletion,Policy
bs,Q5009984,https://bs.wikipedia.org/wiki/Wikipedia:Pravila_za_brisanje,bs,Project:Deletion policy,Deletion,Policy
ca,Q5009984,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Esborrar_p%C3%A0gines,ca,Project:Deletion policy,Deletion,Policy
ckb,Q5009984,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%A7%D8%B3%DB%95%D8%AA%DB%8C_%D8%B3%DA%95%DB%8C%D9%86%DB%95%D9%88%DB%95,ckb,Project:Deletion policy,Deletion,Policy
de,Q5009984,https://de.wikipedia.org/wiki/Wikipedia:L%C3%B6schregeln,de,Project:Deletion policy,Deletion,Policy
el,Q5009984,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A0%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CE%BA%CE%AE_%CE%B4%CE%B9%CE%B1%CE%B3%CF%81%CE%B1%CF%86%CE%AE%CF%82,el,Project:Deletion policy,Deletion,Policy
en,Q5009984,https://en.wikipedia.org/wiki/Wikipedia:Deletion_policy,en,Project:Deletion policy,Deletion,Policy
eo,Q5009984,https://eo.wikipedia.org/wiki/Vikipedio:Reguloj_pri_forigado,eo,Project:Deletion policy,Deletion,Policy
es,Q5009984,https://es.wikipedia.org/wiki/Wikipedia:Pol%C3%ADtica_de_borrado,es,Project:Deletion policy,Deletion,Policy
et,Q5009984,https://et.wikipedia.org/wiki/Vikipeedia:Artiklite_kustutamise_kord,et,Project:Deletion policy,Deletion,Policy
fa,Q5009984,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%AD%D8%B0%D9%81,fa,Project:Deletion policy,Deletion,Policy
fi,Q5009984,https://fi.wikipedia.org/wiki/Wikipedia:Poistok%C3%A4yt%C3%A4nt%C3%B6,fi,Project:Deletion policy,Deletion,Policy
fr,Q5009984,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:D%C3%A9bat_d%27admissibilit%C3%A9/Aide,fr,Project:Deletion policy,Deletion,Policy
gl,Q5009984,https://gl.wikipedia.org/wiki/Wikipedia:Borrar,gl,Project:Deletion policy,Deletion,Policy
gom,Q5009984,https://gom.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:Deletion_policy,gom,Project:Deletion policy,Deletion,Policy
he,Q5009984,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%97%D7%99%D7%A7%D7%94,he,Project:Deletion policy,Deletion,Policy
hi,Q5009984,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0_%E0%A4%B9%E0%A4%9F%E0%A4%BE%E0%A4%A8%E0%A5%87_%E0%A4%95%E0%A5%80_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,hi,Project:Deletion policy,Deletion,Policy
hu,Q5009984,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:T%C3%B6rl%C3%A9s,hu,Project:Deletion policy,Deletion,Policy
hy,Q5009984,https://hy.wikipedia.org/wiki/%D5%8E%D5%AB%D6%84%D5%AB%D5%BA%D5%A5%D5%A4%D5%AB%D5%A1:%D5%8B%D5%B6%D5%BB%D5%B4%D5%A1%D5%B6_%D5%AF%D5%A1%D5%B6%D5%B8%D5%B6%D5%A1%D5%AF%D5%A1%D6%80%D5%A3,hy,Project:Deletion policy,Deletion,Policy
id,Q5009984,https://id.wikipedia.org/wiki/Wikipedia:Kebijakan_penghapusan,id,Project:Deletion policy,Deletion,Policy
ilo,Q5009984,https://ilo.wikipedia.org/wiki/Wikipedia:Annuroten_ti_panagikkat,ilo,Project:Deletion policy,Deletion,Policy
is,Q5009984,https://is.wikipedia.org/wiki/Wikipedia:Vi%C3%B0mi%C3%B0_um_ey%C3%B0ingu_greina,is,Project:Deletion policy,Deletion,Policy
it,Q5009984,https://it.wikipedia.org/wiki/Wikipedia:Regole_per_la_cancellazione,it,Project:Deletion policy,Deletion,Policy
ja,Q5009984,https://ja.wikipedia.org/wiki/Wikipedia:%E5%89%8A%E9%99%A4%E3%81%AE%E6%96%B9%E9%87%9D,ja,Project:Deletion policy,Deletion,Policy
ka,Q5009984,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98%E1%83%A1_%E1%83%AC%E1%83%90%E1%83%A8%E1%83%9A%E1%83%90,ka,Project:Deletion policy,Deletion,Policy
kcg,Q5009984,https://kcg.wikipedia.org/wiki/Wukipedia:Deletion,kcg,Project:Deletion policy,Deletion,Policy
kk,Q5009984,https://kk.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%B5%D1%82%D1%82%D1%96_%D0%B6%D0%BE%D1%8E,kk,Project:Deletion policy,Deletion,Policy
ko,Q5009984,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%82%AD%EC%A0%9C_%EC%A0%95%EC%B1%85,ko,Project:Deletion policy,Deletion,Policy
la,Q5009984,https://la.wikipedia.org/wiki/Vicipaedia:Deletio,la,Project:Deletion policy,Deletion,Policy
lv,Q5009984,https://lv.wikipedia.org/wiki/Vikip%C4%93dija:Rakstu_dz%C4%93%C5%A1anas_vadl%C4%ABnijas,lv,Project:Deletion policy,Deletion,Policy
map-bms,Q5009984,https://map-bms.wikipedia.org/wiki/Wikipedia:Kawicaksanan_kanggo_mbusak_kaca,jv-x-bms,Project:Deletion policy,Deletion,Policy
min,Q5009984,https://min.wikipedia.org/wiki/Wikipedia:Kabijakan_dalam_maapuih_laman,min,Project:Deletion policy,Deletion,Policy
mk,Q5009984,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9D%D0%B0%D1%87%D0%B5%D0%BB%D0%B0_%D0%B7%D0%B0_%D0%B1%D1%80%D0%B8%D1%88%D0%B5%D1%9A%D0%B5,mk,Project:Deletion policy,Deletion,Policy
ml,Q5009984,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%92%E0%B4%B4%E0%B4%BF%E0%B4%B5%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%BD_%E0%B4%A8%E0%B4%AF%E0%B4%82,ml,Project:Deletion policy,Deletion,Policy
mn,Q5009984,https://mn.wikipedia.org/wiki/Wikipedia:%D0%A5%D1%83%D1%83%D0%B4%D0%B0%D1%81_%D1%83%D1%81%D1%82%D0%B3%D0%B0%D1%85%D1%82%D0%B0%D0%B9_%D1%85%D0%BE%D0%BB%D0%B1%D0%BE%D0%BE%D1%82%D0%BE%D0%B9_%D0%B1%D0%B0%D1%80%D0%B8%D0%BC%D1%82%D0%BB%D0%B0%D1%85_%D0%B1%D0%BE%D0%B4%D0%BB%D0%BE%D0%B3%D0%BE,mn,Project:Deletion policy,Deletion,Policy
mr,Q5009984,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B5%E0%A4%97%E0%A4%B3%E0%A4%A3%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A4%AF%E0%A5%80%E0%A4%9A%E0%A5%87_%E0%A4%A7%E0%A5%8B%E0%A4%B0%E0%A4%A3,mr,Project:Deletion policy,Deletion,Policy
ms,Q5009984,https://ms.wikipedia.org/wiki/Wikipedia:Menghapuskan_laman,ms,Project:Deletion policy,Deletion,Policy
mt,Q5009984,https://mt.wikipedia.org/wiki/Wikipedija:Politika_dwar_it-t%C4%A7assir,mt,Project:Deletion policy,Deletion,Policy
my,Q5009984,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:Deletion_policy,my,Project:Deletion policy,Deletion,Policy
na,Q5009984,https://na.wikipedia.org/wiki/Wikipedia:Deletion_policy,na,Project:Deletion policy,Deletion,Policy
ne,Q5009984,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0_%E0%A4%B9%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%A8%E0%A5%87_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,ne,Project:Deletion policy,Deletion,Policy
no,Q5009984,https://no.wikipedia.org/wiki/Wikipedia:Retningslinjer_for_sletting,no,Project:Deletion policy,Deletion,Policy
oc,Q5009984,https://oc.wikipedia.org/wiki/Ajuda:Coss%C3%AD_suprimir_una_pagina,oc,Project:Deletion policy,Deletion,Policy
pl,Q5009984,https://pl.wikipedia.org/wiki/Wikipedia:Zasady_usuwania_stron,pl,Project:Deletion policy,Deletion,Policy
ps,Q5009984,https://ps.wikipedia.org/wiki/%D9%88%D9%8A%DA%A9%D9%8A%D9%BE%DB%90%DA%89%D9%8A%D8%A7:%DA%93%D9%86%DA%AB%D9%88%D9%84%D9%88_%D8%AA%DA%AB%D9%84%D8%A7%D8%B1,ps,Project:Deletion policy,Deletion,Policy
pt,Q5009984,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Pol%C3%ADtica_de_elimina%C3%A7%C3%A3o,pt,Project:Deletion policy,Deletion,Policy
roa-tara,Q5009984,https://roa-tara.wikipedia.org/wiki/Wikipedia:Regole_per_la_cancellazione,nap-x-tara,Project:Deletion policy,Deletion,Policy
ro,Q5009984,https://ro.wikipedia.org/wiki/Wikipedia:%C8%98tergere,ro,Project:Deletion policy,Deletion,Policy
ru,Q5009984,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%A3%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86,ru,Project:Deletion policy,Deletion,Policy
sd,Q5009984,https://sd.wikipedia.org/wiki/%D9%88%DA%AA%D9%8A%D9%BE%D9%8A%DA%8A%D9%8A%D8%A7:%DA%8A%D9%84%D9%8A%D8%B4%D9%86_%D9%BE%D8%A7%D9%84%D9%8A%D8%B3%D9%8A,sd,Project:Deletion policy,Deletion,Policy
simple,Q5009984,https://simple.wikipedia.org/wiki/Wikipedia:Deletion_policy,en-simple,Project:Deletion policy,Deletion,Policy
si,Q5009984,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B6%B8%E0%B6%9A%E0%B7%8F_%E0%B6%AF%E0%B7%90%E0%B6%B8%E0%B7%93%E0%B6%B8%E0%B7%9A_%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%AD%E0%B7%92%E0%B6%B4%E0%B6%AD%E0%B7%8A%E0%B6%AD%E0%B7%92%E0%B6%BA,si,Project:Deletion policy,Deletion,Policy
sl,Q5009984,https://sl.wikipedia.org/wiki/Wikipedija:Pravila_brisanja,sl,Project:Deletion policy,Deletion,Policy
sr,Q5009984,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B1%D1%80%D0%B8%D1%81%D0%B0%D1%9A%D0%B0,sr,Project:Deletion policy,Deletion,Policy
sv,Q5009984,https://sv.wikipedia.org/wiki/Wikipedia:Raderingar,sv,Project:Deletion policy,Deletion,Policy
sw,Q5009984,https://sw.wikipedia.org/wiki/Wikipedia:Kufuta_makala,sw,Project:Deletion policy,Deletion,Policy
ta,Q5009984,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%A8%E0%AF%80%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AF%8D_%E0%AE%95%E0%AF%8A%E0%AE%B3%E0%AF%8D%E0%AE%95%E0%AF%88,ta,Project:Deletion policy,Deletion,Policy
te,Q5009984,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%A4%E0%B1%8A%E0%B0%B2%E0%B0%97%E0%B0%BF%E0%B0%82%E0%B0%AA%E0%B1%81_%E0%B0%B5%E0%B0%BF%E0%B0%A7%E0%B0%BE%E0%B0%A8%E0%B0%82,te,Project:Deletion policy,Deletion,Policy
th,Q5009984,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A5%E0%B8%9A,th,Project:Deletion policy,Deletion,Policy
tl,Q5009984,https://tl.wikipedia.org/wiki/Wikipedia:Pagbura_ng_mga_pahina,tl,Project:Deletion policy,Deletion,Policy
tr,Q5009984,https://tr.wikipedia.org/wiki/Vikipedi:Silme_politikas%C4%B1,tr,Project:Deletion policy,Deletion,Policy
tt,Q5009984,https://tt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9C%D3%99%D0%BA%D0%B0%D0%BB%D3%99_%D0%B1%D0%B5%D1%82%D0%B5%D1%80%D2%AF,tt,Project:Deletion policy,Deletion,Policy
uk,Q5009984,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D1%96%D1%97_%D0%B2%D0%B8%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%BD%D1%8F_%D1%81%D1%82%D0%B0%D1%82%D0%B5%D0%B9,uk,Project:Deletion policy,Deletion,Policy
ur,Q5009984,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%AD%D8%B0%D9%81_%D8%AD%DA%A9%D9%85%D8%AA_%D8%B9%D9%85%D9%84%DB%8C,ur,Project:Deletion policy,Deletion,Policy
uz,Q5009984,https://uz.wikipedia.org/wiki/Vikipediya:Sahifalarni_o%CA%BBchirish_qoidalari,uz,Project:Deletion policy,Deletion,Policy
vi,Q5009984,https://vi.wikipedia.org/wiki/Wikipedia:Quy_%C4%91%E1%BB%8Bnh_x%C3%B3a_trang,vi,Project:Deletion policy,Deletion,Policy
wuu,Q5009984,https://wuu.wikipedia.org/wiki/Wikipedia:%E5%88%A0%E9%99%A4%E5%87%86%E5%88%99,wuu,Project:Deletion policy,Deletion,Policy
yi,Q5009984,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%90%D7%95%D7%99%D7%A1%D7%9E%D7%A2%D7%A7%D7%9F_%D7%A4%D7%90%D7%9C%D7%99%D7%A1%D7%99,yi,Project:Deletion policy,Deletion,Policy
zh-yue,Q5009984,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E5%88%AA%E7%89%88,yue,Project:Deletion policy,Deletion,Policy
zh,Q5009984,https://zh.wikipedia.org/wiki/Wikipedia:%E5%88%A0%E9%99%A4%E6%96%B9%E9%92%88,zh,Project:Deletion policy,Deletion,Policy
af,Q4616470,https://af.wikipedia.org/wiki/Wikipedia:Beskermingsbeleid,af,Project:Protection policy,Enforcement,Policy
ang,Q4616470,https://ang.wikipedia.org/wiki/Wikip%C7%A3dia:Protected_pages,ang,Project:Protection policy,Enforcement,Policy
an,Q4616470,https://an.wikipedia.org/wiki/Wikipedia:Politicas_de_bloqueyo_de_pachinas,an,Project:Protection policy,Enforcement,Policy
ar,Q4616470,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D8%A9,ar,Project:Protection policy,Enforcement,Policy
arz,Q4616470,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D9%87,arz,Project:Protection policy,Enforcement,Policy
as,Q4616470,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%B8%E0%A6%82%E0%A7%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A3_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,as,Project:Protection policy,Enforcement,Policy
azb,Q4616470,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%82%D9%88%D9%92%D8%B1%D9%88%D9%85%D8%A7_%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA%DB%8C,azb,Project:Protection policy,Enforcement,Policy
az,Q4616470,https://az.wikipedia.org/wiki/Vikipediya:S%C9%99hif%C9%99l%C9%99rin_m%C3%BChafiz%C9%99si,az,Project:Protection policy,Enforcement,Policy
be-tarask,Q4616470,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D1%96%D0%BB%D1%8B_%D0%B0%D0%B1%D0%B0%D1%80%D0%BE%D0%BD%D1%8B_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%B0%D0%BA,be-tarask,Project:Protection policy,Enforcement,Policy
be,Q4616470,https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%8B%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D1%96%D0%BB%D1%8B_%D0%B0%D0%B1%D0%B0%D1%80%D0%BE%D0%BD%D1%8B_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%B0%D0%BA,be,Project:Protection policy,Enforcement,Policy
bg,Q4616470,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%97%D0%B0%D1%89%D0%B8%D1%82%D0%B0_%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B8,bg,Project:Protection policy,Enforcement,Policy
bn,Q4616470,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bn,Project:Protection policy,Enforcement,Policy
bs,Q4616470,https://bs.wikipedia.org/wiki/Wikipedia:Pravila_o_za%C5%A1titi_stranica,bs,Project:Protection policy,Enforcement,Policy
ca,Q4616470,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:P%C3%A0gina_protegida,ca,Project:Protection policy,Enforcement,Policy
ceb,Q4616470,https://ceb.wikipedia.org/wiki/Wikipedia:Proteksiyon_sa_panid,ceb,Project:Protection policy,Enforcement,Policy
ckb,Q4616470,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%A7%D8%B3%DB%95%D8%AA%DB%8C_%D9%BE%D8%A7%D8%B1%D8%A7%D8%B3%D8%AA%D9%86,ckb,Project:Protection policy,Enforcement,Policy
