lang,QID,url,lang_href,policy_name_en,title,timestamp,order_within_wiki,order_across_wikis
ro,Q14972682,https://ro.wikipedia.org/wiki/Wikipedia:Wikipedi%C8%99ti_deceda%C8%9Bi/%C3%8Endrum%C4%83ri,ro,Wikipedia:Deceased Wikipedians/Guidelines,Wikipedia:Wikipediști_decedați/Îndrumări,2020-09-07T18:06:57Z,42,2
sv,Q14972682,https://sv.wikipedia.org/wiki/Wikipedia:Avlidna_anv%C3%A4ndare,sv,Wikipedia:Deceased Wikipedians/Guidelines,Wikipedia:Avlidna_användare,2024-02-13T12:16:28Z,43,3
ja,Q15125252,https://ja.wikipedia.org/wiki/Wikipedia:%E5%90%84%E6%97%A5%E3%81%AE%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB%E3%82%AC%E3%82%A4%E3%83%89,ja,Wikipedia:Days of the year,Wikipedia:各日のスタイルガイド,2003-02-15T22:06:15Z,3,0
en,Q15125252,https://en.wikipedia.org/wiki/Wikipedia:Days_of_the_year,en,Wikipedia:Days of the year,Wikipedia:Days_of_the_year,2006-05-28T06:12:38Z,74,1
ur,Q15125252,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%B3%D8%A7%D9%84_%DA%A9%DB%92_%D8%A7%DB%8C%D8%A7%D9%85,ur,Wikipedia:Days of the year,ویکیپیڈیا:سال_کے_ایام,2017-11-07T11:49:09Z,43,2
tr,Q15125252,https://tr.wikipedia.org/wiki/Vikipedi:Y%C4%B1l%C4%B1n_g%C3%BCnleri,tr,Wikipedia:Days of the year,Vikipedi:Yılın_günleri,2022-02-13T08:44:14Z,69,3
fa,Q15125252,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B1%D9%88%D8%B2%D9%87%D8%A7%DB%8C_%D8%B3%D8%A7%D9%84,fa,Wikipedia:Days of the year,ویکی‌پدیا:روزهای_سال,2022-10-31T20:54:25Z,88,4
ja,Q15423918,https://ja.wikipedia.org/wiki/Wikipedia:%E5%88%A9%E7%94%A8%E8%80%85%E5%90%8D%E5%A4%89%E6%9B%B4%E3%81%AE%E6%96%B9%E9%87%9D,ja,Wikipedia:Changing username/Guidelines,Wikipedia:利用者名変更の方針,2005-07-31T06:44:07Z,29,0
en,Q15423918,https://en.wikipedia.org/wiki/Wikipedia:Changing_username/Guidelines,en,Wikipedia:Changing username/Guidelines,Wikipedia:Changing_username/Guidelines,2007-08-01T19:13:17Z,84,1
tr,Q15423918,https://tr.wikipedia.org/wiki/Vikipedi:Kullan%C4%B1c%C4%B1_ad%C4%B1_de%C4%9Fi%C5%9Ftirme_y%C3%B6nergeleri,tr,Wikipedia:Changing username/Guidelines,Vikipedi:Kullanıcı_adı_değiştirme_yönergeleri,2007-09-29T19:45:57Z,43,2
pt,Q15423918,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Renomea%C3%A7%C3%A3o_de_conta/Guia,pt,Wikipedia:Changing username/Guidelines,Wikipédia:Renomeação_de_conta/Guia,2008-03-13T16:41:36Z,52,3
simple,Q15423918,https://simple.wikipedia.org/wiki/Wikipedia:Changing_username/Guidelines,en-simple,Wikipedia:Changing username/Guidelines,Wikipedia:Changing_username/Guidelines,2011-06-22T19:33:17Z,39,4
en,Q15555389,https://en.wikipedia.org/wiki/Wikipedia:Logos,en,Project:Logo policy,Wikipedia:Logos,2003-11-18T09:36:04Z,31,0
th,Q15555389,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%AA%E0%B8%B1%E0%B8%8D%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B9%8C,th,Project:Logo policy,วิกิพีเดีย:เครื่องหมายและตราสัญลักษณ์,2006-01-07T06:38:05Z,8,1
id,Q15555389,https://id.wikipedia.org/wiki/Wikipedia:Logo,id,Project:Logo policy,Wikipedia:Logo,2006-02-28T03:47:05Z,7,2
ca,Q15555389,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Logotips,ca,Project:Logo policy,Viquipèdia:Logotips,2006-08-13T19:39:39Z,11,3
eo,Q15555389,https://eo.wikipedia.org/wiki/Vikipedio:Emblemoj,eo,Project:Logo policy,Vikipedio:Emblemoj,2007-04-13T20:34:12Z,10,4
sq,Q15555389,https://sq.wikipedia.org/wiki/Wikipedia:Sh%C3%ABnjat_dalluese,sq,Project:Logo policy,Wikipedia:Shënjat_dalluese,2007-07-08T12:57:04Z,3,5
zh,Q15555389,https://zh.wikipedia.org/wiki/Wikipedia:%E6%A8%99%E8%AA%8C,zh,Project:Logo policy,Wikipedia:標誌,2007-10-28T13:16:09Z,47,6
tr,Q15555389,https://tr.wikipedia.org/wiki/Vikipedi:Logolar,tr,Project:Logo policy,Vikipedi:Logolar,2008-01-01T15:25:55Z,49,7
vi,Q15555389,https://vi.wikipedia.org/wiki/Wikipedia:Bi%E1%BB%83u_tr%C6%B0ng,vi,Project:Logo policy,Wikipedia:Biểu_trưng,2008-02-26T10:23:32Z,29,8
ms,Q15555389,https://ms.wikipedia.org/wiki/Wikipedia:Logo,ms,Project:Logo policy,Wikipedia:Logo,2008-04-09T15:17:48Z,26,9
sl,Q15555389,https://sl.wikipedia.org/wiki/Wikipedija:Logotipi,sl,Project:Logo policy,Wikipedija:Logotipi,2009-04-02T20:55:07Z,24,10
bn,Q15555389,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%B2%E0%A7%8B%E0%A6%97%E0%A7%8B,bn,Project:Logo policy,উইকিপিডিয়া:লোগো,2011-12-13T16:11:46Z,42,11
sr,Q15555389,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:Logo,sr,Project:Logo policy,Википедија:Logo,2013-06-14T03:37:35Z,56,12
ilo,Q15555389,https://ilo.wikipedia.org/wiki/Wikipedia:Dagiti_logo,ilo,Project:Logo policy,Wikipedia:Dagiti_logo,2014-07-15T15:38:55Z,16,13
fa,Q15555389,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%84%D9%88%DA%AF%D9%88%D9%87%D8%A7,fa,Project:Logo policy,ویکی‌پدیا:لوگوها,2015-07-10T16:53:57Z,79,14
ar,Q15555389,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B4%D8%B9%D8%A7%D8%B1%D8%A7%D8%AA,ar,Project:Logo policy,ويكيبيديا:شعارات,2021-07-25T07:43:04Z,72,15
hi,Q15555389,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:Logos,hi,Project:Logo policy,विकिपीडिया:Logos,2021-11-18T08:14:06Z,30,16
en,Q15868233,https://en.wikipedia.org/wiki/Wikipedia:Global_rights_policy,en,Wikipedia:Global rights policy,Wikipedia:Global_rights_policy,2008-06-07T01:01:37Z,92,0
si,Q15868233,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:Global_sysops,si,Wikipedia:Global rights policy,විකිපීඩියා:Global_sysops,2009-03-27T02:32:36Z,12,1
simple,Q15868233,https://simple.wikipedia.org/wiki/Wikipedia:Global_rights_policy,en-simple,Wikipedia:Global rights policy,Wikipedia:Global_rights_policy,2011-08-16T19:06:22Z,42,2
sr,Q15868233,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9A%D0%BE%D1%80%D0%B8%D1%81%D0%BD%D0%B8%D1%87%D0%BA%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0_%D0%BD%D0%B0_%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB%D0%BD%D0%BE%D0%BC_%D0%BD%D0%B8%D0%B2%D0%BE%D1%83,sr,Wikipedia:Global rights policy,Википедија:Корисничка_права_на_глобалном_нивоу,2011-12-19T11:24:58Z,51,3
bn,Q15868233,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AC%E0%A7%88%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95_%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE,bn,Wikipedia:Global rights policy,উইকিপিডিয়া:বৈশ্বিক_অধিকার_নীতিমালা,2022-02-07T18:46:01Z,72,4
de,Q15868761,https://de.wikipedia.org/wiki/Wikipedia:Formatvorlage_Charts,de,Wikipedia:Record charts,Wikipedia:Formatvorlage_Charts,2005-06-17T14:21:57Z,22,0
en,Q15868761,https://en.wikipedia.org/wiki/Wikipedia:Record_charts,en,Wikipedia:Record charts,Wikipedia:Record_charts,2010-05-24T20:33:10Z,99,1
ru,Q15868761,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0/%D0%A7%D0%B0%D1%80%D1%82%D1%8B_%D0%B8_%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B8,ru,Wikipedia:Record charts,Проект:Музыка/Чарты_и_сертификации,2011-04-10T03:27:45Z,59,2
pt,Q15868761,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Tabelas_musicais,pt,Wikipedia:Record charts,Wikipédia:Tabelas_musicais,2011-11-16T16:46:53Z,66,3
it,Q15868761,https://it.wikipedia.org/wiki/Progetto:Musica/Classifiche,it,Wikipedia:Record charts,Progetto:Musica/Classifiche,2018-02-09T16:19:41Z,53,4
fr,Q15868761,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Classement_musical,fr,Wikipedia:Record charts,Wikipédia:Classement_musical,2019-05-31T11:42:44Z,65,5
vi,Q15868761,https://vi.wikipedia.org/wiki/Wikipedia:B%E1%BA%A3ng_x%E1%BA%BFp_h%E1%BA%A1ng_%C3%A2m_nh%E1%BA%A1c,vi,Wikipedia:Record charts,Wikipedia:Bảng_xếp_hạng_âm_nhạc,2021-12-06T07:02:00Z,76,6
zh,Q15868761,https://zh.wikipedia.org/wiki/Wikipedia:%E5%95%86%E6%A5%AD%E6%8E%92%E8%A1%8C%E8%88%87%E8%AA%8D%E8%AD%89,zh,Wikipedia:Record charts,Wikipedia:商業排行與認證,2022-06-29T14:57:38Z,89,7
en,Q175291,https://en.wikipedia.org/wiki/Wikipedia:Blocking_policy,en,Wikipedia:Blocking policy,Wikipedia:Blocking_policy,2003-05-04T01:29:12Z,20,0
fr,Q175291,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Blocage_en_%C3%A9criture,fr,Wikipedia:Blocking policy,Wikipédia:Blocage_en_écriture,2003-10-24T04:47:09Z,11,1
ja,Q175291,https://ja.wikipedia.org/wiki/Wikipedia:%E6%8A%95%E7%A8%BF%E3%83%96%E3%83%AD%E3%83%83%E3%82%AF%E3%81%AE%E6%96%B9%E9%87%9D,ja,Wikipedia:Blocking policy,Wikipedia:投稿ブロックの方針,2003-12-18T19:53:45Z,11,2
simple,Q175291,https://simple.wikipedia.org/wiki/Wikipedia:Blocks_and_bans,en-simple,Wikipedia:Blocking policy,Wikipedia:Blocks_and_bans,2003-12-31T15:26:54Z,5,3
sl,Q175291,https://sl.wikipedia.org/wiki/Wikipedija:Pravila_blokiranja,sl,Wikipedia:Blocking policy,Wikipedija:Pravila_blokiranja,2004-06-14T20:57:20Z,1,4
it,Q175291,https://it.wikipedia.org/wiki/Wikipedia:Politiche_di_blocco_degli_utenti,it,Wikipedia:Blocking policy,Wikipedia:Politiche_di_blocco_degli_utenti,2004-06-30T20:16:14Z,8,5
pt,Q175291,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Pol%C3%ADtica_de_bloqueio,pt,Wikipedia:Blocking policy,Wikipédia:Política_de_bloqueio,2004-08-25T13:18:56Z,8,6
bg,Q175291,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%B7%D0%B0_%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8%D1%80%D0%B0%D0%BD%D0%B5,bg,Wikipedia:Blocking policy,Уикипедия:Политика_за_блокиране,2004-11-12T12:02:50Z,6,7
tr,Q175291,https://tr.wikipedia.org/wiki/Vikipedi:Engelleme_politikas%C4%B1,tr,Wikipedia:Blocking policy,Vikipedi:Engelleme_politikası,2005-04-22T09:43:30Z,3,8
he,Q175291,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA_%D7%94%D7%97%D7%A1%D7%99%D7%9E%D7%94,he,Wikipedia:Blocking policy,ויקיפדיה:מדיניות_החסימה,2005-05-22T20:58:20Z,12,9
hu,Q175291,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Blokkol%C3%A1s,hu,Wikipedia:Blocking policy,Wikipédia:Blokkolás,2005-06-20T23:26:50Z,19,10
sr,Q175291,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8%D1%80%D0%B0%D1%9A%D0%B0,sr,Wikipedia:Blocking policy,Википедија:Правила_блокирања,2005-07-27T08:49:07Z,12,11
da,Q175291,https://da.wikipedia.org/wiki/Wikipedia:Politik_for_blokering_og_bandlysning,da,Wikipedia:Blocking policy,Wikipedia:Politik_for_blokering_og_bandlysning,2005-08-21T14:09:40Z,9,12
zh,Q175291,https://zh.wikipedia.org/wiki/Wikipedia:%E5%B0%81%E7%A6%81%E6%96%B9%E9%92%88,zh,Wikipedia:Blocking policy,Wikipedia:封禁方针,2005-08-23T05:31:05Z,30,13
no,Q175291,https://no.wikipedia.org/wiki/Wikipedia:Retningslinjer_for_blokkering,no,Wikipedia:Blocking policy,Wikipedia:Retningslinjer_for_blokkering,2005-09-02T17:56:06Z,6,14
cs,Q175291,https://cs.wikipedia.org/wiki/Wikipedie:Blokov%C3%A1n%C3%AD,cs,Wikipedia:Blocking policy,Wikipedie:Blokování,2005-09-05T11:43:21Z,15,15
sv,Q175291,https://sv.wikipedia.org/wiki/Wikipedia:Blockeringar,sv,Wikipedia:Blocking policy,Wikipedia:Blockeringar,2005-10-21T21:53:36Z,22,16
te,Q175291,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%A8%E0%B0%BF%E0%B0%B0%E0%B1%8B%E0%B0%A7_%E0%B0%B5%E0%B0%BF%E0%B0%A7%E0%B0%BE%E0%B0%A8%E0%B0%82,te,Wikipedia:Blocking policy,వికీపీడియా:నిరోధ_విధానం,2006-01-21T05:31:57Z,10,17
ko,Q175291,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%B0%A8%EB%8B%A8_%EC%A0%95%EC%B1%85,ko,Wikipedia:Blocking policy,위키백과:차단_정책,2006-02-08T04:03:23Z,10,18
fi,Q175291,https://fi.wikipedia.org/wiki/Wikipedia:Esto,fi,Wikipedia:Blocking policy,Wikipedia:Esto,2006-02-11T18:48:53Z,18,19
id,Q175291,https://id.wikipedia.org/wiki/Wikipedia:Kebijakan_pembatasan_penyuntingan,id,Wikipedia:Blocking policy,Wikipedia:Kebijakan_pembatasan_penyuntingan,2006-03-10T14:53:47Z,11,20
fa,Q175291,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%82%D8%B7%D8%B9_%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C,fa,Wikipedia:Blocking policy,ویکی‌پدیا:قطع_دسترسی,2006-03-31T23:22:15Z,14,21
es,Q175291,https://es.wikipedia.org/wiki/Wikipedia:Propuesta_de_pol%C3%ADtica_de_bloqueo,es,Wikipedia:Blocking policy,Wikipedia:Propuesta_de_política_de_bloqueo,2006-05-05T19:55:35Z,24,22
ro,Q175291,https://ro.wikipedia.org/wiki/Wikipedia:Blocare,ro,Wikipedia:Blocking policy,Wikipedia:Blocare,2006-05-06T14:30:59Z,18,23
vi,Q175291,https://vi.wikipedia.org/wiki/Wikipedia:Quy_%C4%91%E1%BB%8Bnh_c%E1%BA%A5m_th%C3%A0nh_vi%C3%AAn,vi,Wikipedia:Blocking policy,Wikipedia:Quy_định_cấm_thành_viên,2006-06-21T08:15:13Z,12,24
ms,Q175291,https://ms.wikipedia.org/wiki/Wikipedia:Polisi_sekatan,ms,Wikipedia:Blocking policy,Wikipedia:Polisi_sekatan,2006-08-03T14:35:08Z,21,25
yi,Q175291,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%90%D7%95%D7%99%D7%A1%D7%A9%D7%A4%D7%90%D7%A8%D7%9F_%D7%A4%D7%90%D7%9C%D7%99%D7%A1%D7%99,yi,Wikipedia:Blocking policy,װיקיפּעדיע:אויסשפארן_פאליסי,2006-10-26T11:53:07Z,11,26
br,Q175291,https://br.wikipedia.org/wiki/Wikipedia:Politikerezh_stanka%C3%B1,br,Wikipedia:Blocking policy,Wikipedia:Politikerezh_stankañ,2006-12-07T08:36:30Z,9,27
ar,Q175291,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D9%85%D9%86%D8%B9,ar,Wikipedia:Blocking policy,ويكيبيديا:سياسة_المنع,2007-03-16T14:42:48Z,24,28
uk,Q175291,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B1%D0%BB%D0%BE%D0%BA%D1%83%D0%B2%D0%B0%D0%BD%D1%8C,uk,Wikipedia:Blocking policy,Вікіпедія:Правила_блокувань,2007-04-06T07:31:54Z,17,29
sk,Q175291,https://sk.wikipedia.org/wiki/Wikip%C3%A9dia:Blokovanie,sk,Wikipedia:Blocking policy,Wikipédia:Blokovanie,2007-05-31T20:23:33Z,27,30
nn,Q175291,https://nn.wikipedia.org/wiki/Wikipedia:Blokkering,nn,Wikipedia:Blocking policy,Wikipedia:Blokkering,2007-06-11T10:37:47Z,6,31
zh-yue,Q175291,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E5%B0%81%E9%8E%96%E6%94%BF%E7%AD%96,yue,Wikipedia:Blocking policy,Wikipedia:封鎖政策,2007-06-18T16:28:16Z,9,32
mn,Q175291,https://mn.wikipedia.org/wiki/Wikipedia:%D0%A5%D0%BE%D1%80%D0%B8%D0%B3_%D0%B1%D0%B0_%D1%82%D2%AF%D0%B3%D0%B6%D1%8D%D1%8D%D1%81%D1%82%D1%8D%D0%B9_%D1%85%D0%BE%D0%BB%D0%B1%D0%BE%D0%BE%D1%82%D0%BE%D0%B9_%D0%B1%D0%B0%D1%80%D0%B8%D0%BC%D1%82%D0%BB%D0%B0%D1%85_%D0%B1%D0%BE%D0%B4%D0%BB%D0%BE%D0%B3%D0%BE,mn,Wikipedia:Blocking policy,Wikipedia:Хориг_ба_түгжээстэй_холбоотой_баримтлах_бодлого,2007-07-27T06:00:30Z,2,33
th,Q175291,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B9%83%E0%B8%8A%E0%B9%89,th,Wikipedia:Blocking policy,วิกิพีเดีย:นโยบายการบล็อกผู้ใช้,2007-07-31T23:22:38Z,20,34
el,Q175291,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A6%CF%81%CE%B1%CE%B3%CE%AE,el,Wikipedia:Blocking policy,Βικιπαίδεια:Φραγή,2007-10-18T08:54:06Z,24,35
qu,Q175291,https://qu.wikipedia.org/wiki/Wikipidiya:Ruraqta_hark%27ay,qu,Wikipedia:Blocking policy,Wikipidiya:Ruraqta_hark'ay,2007-12-10T11:34:13Z,3,36
az,Q175291,https://az.wikipedia.org/wiki/Vikipediya:Bloklama_qaydalar%C4%B1,az,Wikipedia:Blocking policy,Vikipediya:Bloklama_qaydaları,2008-09-01T19:59:36Z,18,37
lt,Q175291,https://lt.wikipedia.org/wiki/Vikipedija:Blokavimas,lt,Wikipedia:Blocking policy,Vikipedija:Blokavimas,2008-09-19T14:48:23Z,18,38
hi,Q175291,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A5%87%E0%A4%A7_%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,hi,Wikipedia:Blocking policy,विकिपीडिया:निषेध_नियमावली,2008-09-28T17:56:43Z,4,39
als,Q175291,https://als.wikipedia.org/wiki/Wikipedia:Benutzersperrung,gsw,Wikipedia:Blocking policy,Wikipedia:Benutzersperrung,2009-03-07T03:08:43Z,5,40
ca,Q175291,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Bloqueig,ca,Wikipedia:Blocking policy,Viquipèdia:Bloqueig,2009-03-12T19:22:17Z,29,41
mk,Q175291,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9D%D0%B0%D1%87%D0%B5%D0%BB%D0%B0_%D0%B7%D0%B0_%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8%D1%80%D0%B0%D1%9A%D0%B5,mk,Wikipedia:Blocking policy,Википедија:Начела_за_блокирање,2009-03-16T23:34:47Z,15,42
de,Q175291,https://de.wikipedia.org/wiki/Wikipedia:Benutzersperrung,de,Wikipedia:Blocking policy,Wikipedia:Benutzersperrung,2009-03-17T13:09:49Z,44,43
pl,Q175291,https://pl.wikipedia.org/wiki/Wikipedia:Blokowanie_u%C5%BCytkownik%C3%B3w,pl,Wikipedia:Blocking policy,Wikipedia:Blokowanie_użytkowników,2009-03-23T22:53:46Z,37,44
ml,Q175291,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%A4%E0%B4%9F%E0%B4%AF%E0%B5%BD_%E0%B4%A8%E0%B4%AF%E0%B4%82,ml,Wikipedia:Blocking policy,വിക്കിപീഡിയ:തടയൽ_നയം,2009-04-04T07:52:37Z,25,45
ru,Q175291,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%BB%D0%BE%D0%BA%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B8,ru,Wikipedia:Blocking policy,Википедия:Блокировки,2009-04-10T19:56:25Z,53,46
sah,Q175291,https://sah.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%B8%D0%BF%D0%B8%D1%8D%D0%B4%D1%8C%D0%B8%D0%B9%D1%8D:%D0%A5%D0%B0%D0%B0%D1%87%D1%87%D0%B0%D1%85%D1%82%D0%B0%D0%B0%D2%BB%D1%8B%D0%BD_%D1%81%D0%B8%D1%8D%D1%80%D1%8D,sah,Wikipedia:Blocking policy,Бикипиэдьийэ:Хааччахтааһын_сиэрэ,2009-05-06T00:56:36Z,7,47
eo,Q175291,https://eo.wikipedia.org/wiki/Vikipedio:Regularo_pri_forbaro,eo,Wikipedia:Blocking policy,Vikipedio:Regularo_pri_forbaro,2009-05-30T17:46:04Z,18,48
bn,Q175291,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%A8_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bn,Wikipedia:Blocking policy,উইকিপিডিয়া:বাধাদান_নীতি,2009-08-19T05:50:10Z,23,49
jv,Q175291,https://jv.wikipedia.org/wiki/Wikip%C3%A9dia:Pamblokiran,jv,Wikipedia:Blocking policy,Wikipédia:Pamblokiran,2009-10-05T07:06:13Z,14,50
bar,Q175291,https://bar.wikipedia.org/wiki/Wikipedia:Benutzersperrung,bar,Wikipedia:Blocking policy,Wikipedia:Benutzersperrung,2009-10-29T19:43:40Z,4,51
ka,Q175291,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%91%E1%83%9A%E1%83%9D%E1%83%99%E1%83%98%E1%83%A0%E1%83%94%E1%83%91%E1%83%90,ka,Wikipedia:Blocking policy,ვიკიპედია:ბლოკირება,2010-03-29T10:48:29Z,15,52
